date,visitors,arrived,leftOfTimeout,leftBeforeTimeout,courseParticipants,courseName,courseStatus
2025-11-25T09:40:11,8,0,0,0,,,
2025-11-25T09:41:10,9,1,0,0,,,
2025-11-25T09:42:02,9,0,0,0,,,
2025-11-25T09:44:01,9,0,0,0,,,
2025-11-25T09:46:01,9,0,0,0,,,
2025-11-25T09:48:04,12,3,0,0,,,
2025-11-25T09:50:10,13,1,0,0,,,
2025-11-25T09:52:03,15,2,0,0,,,
2025-11-25T09:54:05,17,2,0,0,,,
2025-11-25T09:56:05,19,2,0,0,,,
2025-11-25T09:58:02,19,0,0,0,,,
2025-11-25T10:00:25,23,4,0,0,12,YAKO PILATES,PLANNED
2025-11-25T10:02:03,23,0,0,0,12,YAKO PILATES,PLANNED
2025-11-25T10:04:03,22,0,0,1,12,YAKO PILATES,PLANNED
2025-11-25T10:05:43,22,0,0,0,12,YAKO PILATES,PLANNED
2025-11-25T10:06:03,22,0,0,0,12,YAKO PILATES,PLANNED
2025-11-25T10:08:03,22,0,0,0,12,YAKO PILATES,PLANNED
2025-11-25T10:10:15,22,0,0,0,12,YAKO PILATES,PLANNED
2025-11-25T10:12:04,22,0,0,0,12,YAKO PILATES,PLANNED
2025-11-25T10:14:04,23,1,0,0,12,YAKO PILATES,PLANNED
2025-11-25T10:16:03,23,0,0,0,12,YAKO PILATES,PLANNED
2025-11-25T10:18:04,22,0,0,1,12,YAKO PILATES,PLANNED
2025-11-25T10:20:12,22,0,0,0,12,YAKO PILATES,PLANNED
2025-11-25T10:22:03,22,0,0,0,12,YAKO PILATES,PLANNED
2025-11-25T10:24:01,24,2,0,0,12,YAKO PILATES,PLANNED
2025-11-25T10:26:03,24,0,0,0,12,YAKO PILATES,PLANNED
2025-11-25T10:28:03,24,0,0,0,12,YAKO PILATES,PLANNED
2025-11-25T10:30:04,24,0,0,0,5,ABDOS FESSIERS,PLANNED
2025-11-25T10:32:03,24,0,0,0,5,ABDOS FESSIERS,PLANNED
2025-11-25T10:34:01,22,0,0,2,5,ABDOS FESSIERS,PLANNED
2025-11-25T10:36:04,22,0,0,0,5,ABDOS FESSIERS,PLANNED
2025-11-25T10:38:03,22,0,0,0,5,ABDOS FESSIERS,PLANNED
2025-11-25T10:38:11,22,0,0,0,5,ABDOS FESSIERS,PLANNED
2025-11-25T10:40:14,22,0,0,0,5,ABDOS FESSIERS,PLANNED
2025-11-25T10:42:04,22,0,0,0,5,ABDOS FESSIERS,PLANNED
2025-11-25T10:44:03,23,1,0,0,5,ABDOS FESSIERS,PLANNED
2025-11-25T10:46:03,23,0,0,0,5,ABDOS FESSIERS,PLANNED
2025-11-25T10:48:03,23,0,0,0,5,ABDOS FESSIERS,PLANNED
2025-11-25T10:50:15,23,0,0,0,5,ABDOS FESSIERS,PLANNED
2025-11-25T10:52:03,23,0,0,0,5,ABDOS FESSIERS,PLANNED
2025-11-25T10:54:01,23,0,0,0,5,ABDOS FESSIERS,PLANNED
2025-11-25T10:56:05,23,0,0,0,5,ABDOS FESSIERS,PLANNED
2025-11-25T10:58:04,23,0,0,0,5,ABDOS FESSIERS,PLANNED
2025-11-25T11:00:26,24,1,0,0,,,
2025-11-25T11:02:03,24,0,0,0,,,
2025-11-25T11:04:04,24,0,0,0,,,
2025-11-25T11:04:55,24,0,0,0,,,
2025-11-25T11:06:03,24,0,0,0,,,
2025-11-25T11:08:04,24,0,0,0,,,
2025-11-25T11:10:18,25,1,0,0,,,
2025-11-25T11:12:04,25,0,0,0,,,
2025-11-25T11:14:02,25,0,0,0,,,
2025-11-25T11:16:04,25,0,0,0,,,
2025-11-25T11:18:05,25,0,0,0,,,
2025-11-25T11:20:11,25,0,0,0,,,
2025-11-25T11:22:02,25,0,0,0,,,
2025-11-25T11:24:05,25,0,0,0,,,
2025-11-25T11:26:03,25,0,0,0,,,
2025-11-25T11:28:03,25,0,0,0,,,
2025-11-25T11:30:15,25,0,0,0,,,
2025-11-25T11:32:03,25,0,0,0,,,
2025-11-25T11:34:03,23,0,0,2,,,
2025-11-25T11:36:03,23,0,0,0,,,
2025-11-25T11:38:01,23,0,0,0,,,
2025-11-25T11:40:06,23,0,0,0,,,
2025-11-25T11:40:14,23,0,0,0,,,
2025-11-25T11:42:02,23,0,0,0,,,
2025-11-25T11:44:03,24,1,0,0,,,
2025-11-25T11:46:04,24,0,0,0,,,
2025-11-25T11:48:06,21,0,0,3,,,
2025-11-25T11:50:17,21,0,0,0,,,
2025-11-25T11:52:01,21,0,0,0,,,
2025-11-25T11:54:01,21,0,0,0,,,
2025-11-25T11:56:05,21,0,0,0,,,
2025-11-25T11:58:02,21,0,0,0,,,
2025-11-25T12:00:40,23,2,0,0,,,
2025-11-25T12:02:03,23,0,0,0,,,
2025-11-25T12:04:04,12,0,0,11,,,
2025-11-25T12:06:04,13,1,0,0,,,
2025-11-25T12:07:24,13,0,0,0,,,
2025-11-25T12:08:03,13,0,0,0,,,
2025-11-25T12:10:07,13,0,0,0,,,
2025-11-25T12:12:04,14,1,0,0,,,
2025-11-25T12:14:01,16,2,0,0,,,
2025-11-25T12:16:04,17,1,0,0,,,
2025-11-25T12:18:04,17,0,0,0,,,
2025-11-25T12:20:17,16,0,0,1,,,
2025-11-25T12:22:03,16,0,0,0,,,
2025-11-25T12:24:04,17,1,0,0,,,
2025-11-25T12:26:03,22,5,0,0,,,
2025-11-25T12:28:04,23,1,0,0,,,
2025-11-25T12:28:25,23,0,0,0,,,
2025-11-25T12:30:07,23,0,0,0,7,ABDOS FESSIERS,PLANNED
2025-11-25T12:32:04,23,0,0,0,7,ABDOS FESSIERS,PLANNED
2025-11-25T12:34:04,20,0,0,3,7,ABDOS FESSIERS,PLANNED
2025-11-25T12:36:04,20,0,0,0,7,ABDOS FESSIERS,PLANNED
2025-11-25T12:38:01,20,0,0,0,7,ABDOS FESSIERS,PLANNED
2025-11-25T12:40:07,20,0,0,0,7,ABDOS FESSIERS,PLANNED
2025-11-25T12:42:04,20,0,0,0,7,ABDOS FESSIERS,PLANNED
2025-11-25T12:44:04,20,0,0,0,7,ABDOS FESSIERS,PLANNED
2025-11-25T12:45:06,20,0,0,0,7,ABDOS FESSIERS,PLANNED
2025-11-25T12:46:01,21,1,0,0,7,ABDOS FESSIERS,PLANNED
2025-11-25T12:48:03,20,0,0,1,7,ABDOS FESSIERS,PLANNED
2025-11-25T12:50:09,22,2,0,0,7,ABDOS FESSIERS,PLANNED
2025-11-25T12:52:03,22,0,0,0,7,ABDOS FESSIERS,PLANNED
2025-11-25T12:54:03,23,1,0,0,7,ABDOS FESSIERS,PLANNED
2025-11-25T12:56:03,22,0,0,1,7,ABDOS FESSIERS,PLANNED
2025-11-25T12:58:03,22,0,0,0,7,ABDOS FESSIERS,PLANNED
2025-11-25T13:01:16,22,0,0,0,,,
2025-11-25T13:02:03,22,0,0,0,,,
2025-11-25T13:04:04,22,0,0,0,,,
2025-11-25T13:06:02,22,0,0,0,,,
2025-11-25T13:08:02,22,0,0,0,,,
2025-11-25T13:10:08,22,0,0,0,,,
2025-11-25T13:12:04,22,0,0,0,,,
2025-11-25T13:12:44,22,0,0,0,,,
2025-11-25T13:14:03,22,0,0,0,,,
2025-11-25T13:16:01,22,0,0,0,,,
2025-11-25T13:18:04,21,0,0,1,,,
2025-11-25T13:20:11,22,1,0,0,,,
2025-11-25T13:22:03,22,0,0,0,,,
2025-11-25T13:24:01,22,0,0,0,,,
2025-11-25T13:26:03,22,0,0,0,,,
2025-11-25T13:28:03,22,0,0,0,,,
2025-11-25T13:30:14,22,0,0,0,,,
2025-11-25T13:32:04,22,0,0,0,,,
2025-11-25T13:34:02,22,0,0,0,,,
2025-11-25T13:34:40,22,0,0,0,,,
2025-11-25T13:36:02,22,0,0,0,,,
2025-11-25T13:38:03,22,0,0,0,,,
2025-11-25T13:40:08,22,0,0,0,,,
2025-11-25T13:42:04,22,0,0,0,,,
2025-11-25T13:44:01,22,0,0,0,,,
2025-11-25T13:46:04,22,0,0,0,,,
2025-11-25T13:48:04,22,0,0,0,,,
2025-11-25T13:50:04,20,0,0,2,,,
2025-11-25T13:52:04,20,0,0,0,,,
2025-11-25T13:54:03,20,0,0,0,,,
2025-11-25T13:56:03,20,0,0,0,,,
2025-11-25T13:58:04,20,0,0,0,,,
2025-11-25T14:00:12,20,0,0,0,,,
2025-11-25T14:00:22,20,0,0,0,,,
2025-11-25T14:02:01,20,0,0,0,,,
2025-11-25T14:04:03,17,0,0,3,,,
2025-11-25T14:06:03,17,0,0,0,,,
2025-11-25T14:08:05,17,0,0,0,,,
2025-11-25T14:10:07,17,0,0,0,,,
2025-11-25T14:12:02,17,0,0,0,,,
2025-11-25T14:13:51,17,0,0,0,,,
2025-11-25T14:14:02,17,0,0,0,,,
2025-11-25T14:16:02,17,0,0,0,,,
2025-11-25T14:18:02,17,0,0,0,,,
2025-11-25T14:20:06,13,0,0,4,,,
2025-11-25T14:20:39,13,0,0,0,,,
2025-11-25T14:22:03,13,0,0,0,,,
2025-11-25T14:24:04,13,0,0,0,,,
2025-11-25T14:26:03,13,0,0,0,,,
2025-11-25T14:28:04,13,0,0,0,,,
2025-11-25T14:30:07,13,0,0,0,,,
2025-11-25T14:32:01,13,0,0,0,,,
2025-11-25T14:34:04,6,0,0,7,,,
2025-11-25T14:36:03,6,0,0,0,,,
2025-11-25T14:38:01,6,0,0,0,,,
2025-11-25T14:39:40,6,0,0,0,,,
2025-11-25T14:40:03,6,0,0,0,,,
2025-11-25T14:42:03,7,1,0,0,,,
2025-11-25T14:42:26,7,0,0,0,,,
2025-11-25T14:44:03,7,0,0,0,,,
2025-11-25T14:46:03,7,0,0,0,,,
2025-11-25T14:48:05,6,0,0,1,,,
2025-11-25T14:50:04,6,0,0,0,,,
2025-11-25T14:52:04,6,0,0,0,,,
2025-11-25T14:52:21,6,0,0,0,,,
2025-11-25T14:54:04,6,0,0,0,,,
2025-11-25T14:56:03,6,0,0,0,,,
2025-11-25T14:58:01,6,0,0,0,,,
2025-11-25T15:00:55,6,0,0,0,0,YAKO INTÉGRAL,PLANNED
2025-11-25T15:02:03,6,0,0,0,0,YAKO INTÉGRAL,PLANNED
2025-11-25T15:04:02,2,0,0,4,0,YAKO INTÉGRAL,PLANNED
2025-11-25T15:04:55,2,0,0,0,0,YAKO INTÉGRAL,PLANNED
2025-11-25T15:06:04,2,0,0,0,0,YAKO INTÉGRAL,PLANNED
2025-11-25T15:08:02,2,0,0,0,0,YAKO INTÉGRAL,PLANNED
2025-11-25T15:10:06,2,0,0,0,0,YAKO INTÉGRAL,PLANNED
2025-11-25T15:12:05,2,0,0,0,0,YAKO INTÉGRAL,PLANNED
2025-11-25T15:14:02,2,0,0,0,0,YAKO INTÉGRAL,PLANNED
2025-11-25T15:16:02,2,0,0,0,0,YAKO INTÉGRAL,PLANNED
2025-11-25T15:18:04,2,0,0,0,0,YAKO INTÉGRAL,PLANNED
2025-11-25T15:20:03,2,0,0,0,0,YAKO INTÉGRAL,PLANNED
2025-11-25T15:22:02,4,2,0,0,0,YAKO INTÉGRAL,PLANNED
2025-11-25T15:24:04,6,2,0,0,0,YAKO INTÉGRAL,PLANNED
2025-11-25T15:26:03,6,0,0,0,0,YAKO INTÉGRAL,PLANNED
2025-11-25T15:28:03,7,1,0,0,0,YAKO INTÉGRAL,PLANNED
2025-11-25T15:30:07,7,0,0,0,0,ABDOS FESSIERS,PLANNED
2025-11-25T15:32:01,7,0,0,0,0,ABDOS FESSIERS,PLANNED
2025-11-25T15:34:02,7,0,0,0,0,ABDOS FESSIERS,PLANNED
2025-11-25T15:36:03,7,0,0,0,0,ABDOS FESSIERS,PLANNED
2025-11-25T15:38:04,7,0,0,0,0,ABDOS FESSIERS,PLANNED
2025-11-25T15:38:49,7,0,0,0,0,ABDOS FESSIERS,PLANNED
2025-11-25T15:40:03,7,0,0,0,0,ABDOS FESSIERS,PLANNED
2025-11-25T15:42:05,7,0,0,0,0,ABDOS FESSIERS,PLANNED
2025-11-25T15:44:04,7,0,0,0,0,ABDOS FESSIERS,PLANNED
2025-11-25T15:46:01,7,0,0,0,0,ABDOS FESSIERS,PLANNED
2025-11-25T15:48:03,7,0,0,0,0,ABDOS FESSIERS,PLANNED
2025-11-25T15:50:06,7,0,0,0,0,ABDOS FESSIERS,PLANNED
2025-11-25T15:52:07,7,0,0,0,0,ABDOS FESSIERS,PLANNED
2025-11-25T15:54:04,7,0,0,0,0,ABDOS FESSIERS,PLANNED
2025-11-25T15:56:04,8,1,0,0,0,ABDOS FESSIERS,PLANNED
2025-11-25T15:58:03,8,0,0,0,0,ABDOS FESSIERS,PLANNED
2025-11-25T16:01:04,8,0,0,0,,,
2025-11-25T16:02:03,8,0,0,0,,,
2025-11-25T16:04:02,10,2,0,0,,,
2025-11-25T16:06:04,11,1,0,0,,,
2025-11-25T17:45:37,29,18,0,0,7,CUISSES ABDOS FESSIERS,PLANNED
2025-11-25T17:50:09,31,2,0,0,7,CUISSES ABDOS FESSIERS,PLANNED
2025-11-25T17:56:21,33,2,0,0,7,CUISSES ABDOS FESSIERS,PLANNED
2025-11-25T18:06:04,38,5,0,0,7,CUISSES ABDOS FESSIERS,PLANNED
2025-11-25T18:08:02,39,1,0,0,7,CUISSES ABDOS FESSIERS,PLANNED
2025-11-25T18:08:15,39,0,0,0,7,CUISSES ABDOS FESSIERS,PLANNED
2025-11-25T18:10:03,40,1,0,0,7,CUISSES ABDOS FESSIERS,PLANNED
2025-11-25T18:12:02,40,0,0,0,7,CUISSES ABDOS FESSIERS,PLANNED
2025-11-25T18:14:03,40,0,0,0,7,CUISSES ABDOS FESSIERS,PLANNED
2025-11-25T18:16:03,42,2,0,0,7,CUISSES ABDOS FESSIERS,PLANNED
2025-11-25T18:18:04,39,0,0,3,7,CUISSES ABDOS FESSIERS,PLANNED
2025-11-25T18:20:11,40,1,0,0,7,CUISSES ABDOS FESSIERS,PLANNED
2025-11-25T18:22:05,40,0,0,0,7,CUISSES ABDOS FESSIERS,PLANNED
2025-11-25T18:24:04,44,4,0,0,7,CUISSES ABDOS FESSIERS,PLANNED
2025-11-25T18:26:02,47,3,0,0,7,CUISSES ABDOS FESSIERS,PLANNED
2025-11-25T18:28:04,51,4,0,0,7,CUISSES ABDOS FESSIERS,PLANNED
2025-11-25T18:30:15,52,1,0,0,20,YAKO UP,PLANNED
2025-11-25T18:30:24,52,0,0,0,20,YAKO UP,PLANNED
2025-11-25T18:32:04,48,0,0,4,20,YAKO UP,PLANNED
2025-11-25T18:34:02,48,0,0,0,20,YAKO UP,PLANNED
2025-11-25T18:36:03,48,0,0,0,20,YAKO UP,PLANNED
2025-11-25T18:38:03,48,0,0,0,20,YAKO UP,PLANNED
2025-11-25T18:40:09,48,0,0,0,20,YAKO UP,PLANNED
2025-11-25T18:42:04,48,0,0,0,20,YAKO UP,PLANNED
2025-11-25T18:44:03,49,1,0,0,20,YAKO UP,PLANNED
2025-11-25T18:46:03,51,2,0,0,20,YAKO UP,PLANNED
2025-11-25T18:46:31,51,0,0,0,20,YAKO UP,PLANNED
2025-11-25T18:48:04,51,0,0,0,20,YAKO UP,PLANNED
2025-11-25T18:50:08,52,1,0,0,20,YAKO UP,PLANNED
2025-11-25T18:52:04,52,0,0,0,20,YAKO UP,PLANNED
2025-11-25T18:54:02,55,3,0,0,20,YAKO UP,PLANNED
2025-11-25T18:56:02,55,0,0,0,20,YAKO UP,PLANNED
2025-11-25T18:58:01,56,1,0,0,20,YAKO UP,PLANNED
2025-11-25T19:01:31,59,3,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:02:01,59,0,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:04:02,58,0,0,1,22,YAKO PUMP,PLANNED
2025-11-25T19:06:03,59,1,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:08:04,60,1,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:10:12,62,2,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:10:18,62,0,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:12:01,62,0,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:14:01,62,0,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:16:03,64,2,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:18:04,66,2,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:20:17,66,0,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:22:03,66,0,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:24:04,67,1,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:26:03,67,0,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:28:02,67,0,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:30:23,69,2,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:32:03,67,0,0,2,22,YAKO PUMP,PLANNED
2025-11-25T19:33:31,68,1,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:34:01,68,0,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:36:03,69,1,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:38:02,70,1,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:40:05,72,2,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:42:02,72,0,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:44:03,74,2,0,0,22,YAKO PUMP,PLANNED
2025-11-25T19:46:01,74,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T19:48:03,66,0,0,8,12,YAKO BAILA,PLANNED
2025-11-25T19:49:39,66,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T19:50:14,66,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T19:52:01,66,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T19:54:02,66,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T19:56:02,66,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T19:58:01,66,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T20:01:14,61,0,0,5,12,YAKO BAILA,PLANNED
2025-11-25T20:02:04,61,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T20:04:01,61,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T20:06:02,61,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T20:06:51,61,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T20:08:04,61,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T20:10:13,61,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T20:12:01,61,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T20:14:03,61,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T20:16:04,61,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T20:18:04,56,0,0,5,12,YAKO BAILA,PLANNED
2025-11-25T20:20:15,57,1,0,0,12,YAKO BAILA,PLANNED
2025-11-25T20:22:03,57,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T20:24:05,57,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T20:26:03,57,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T20:27:42,58,1,0,0,12,YAKO BAILA,PLANNED
2025-11-25T20:28:04,58,0,0,0,12,YAKO BAILA,PLANNED
2025-11-25T20:30:07,59,1,0,0,,,
2025-11-25T20:32:05,59,0,0,0,,,
2025-11-25T20:34:04,44,0,0,15,,,
2025-11-25T20:36:01,44,0,0,0,,,
2025-11-25T20:38:03,44,0,0,0,,,
2025-11-25T20:40:16,44,0,0,0,,,
2025-11-25T20:42:02,44,0,0,0,,,
2025-11-25T20:42:18,44,0,0,0,,,
2025-11-25T20:44:01,44,0,0,0,,,
2025-11-25T20:44:22,45,1,0,0,,,
2025-11-25T20:46:01,45,0,0,0,,,
2025-11-25T20:48:04,42,0,0,3,,,
2025-11-25T20:50:20,42,0,0,0,,,
2025-11-25T20:52:02,42,0,0,0,,,
2025-11-25T20:54:03,42,0,0,0,,,
2025-11-25T20:56:03,42,0,0,0,,,
2025-11-25T20:58:03,42,0,0,0,,,
2025-11-25T21:01:12,31,0,0,11,,,
2025-11-25T21:02:03,31,0,0,0,,,
2025-11-25T21:04:05,31,0,0,0,,,
2025-11-25T21:04:45,31,0,0,0,,,
2025-11-25T21:06:04,31,0,0,0,,,
2025-11-25T21:08:04,31,0,0,0,,,
2025-11-25T21:10:07,31,0,0,0,,,
2025-11-25T21:12:02,31,0,0,0,,,
2025-11-25T21:14:02,31,0,0,0,,,
2025-11-25T21:16:02,31,0,0,0,,,
2025-11-25T21:18:04,22,0,0,9,,,
2025-11-25T21:20:04,22,0,0,0,,,
2025-11-25T21:22:03,22,0,0,0,,,
2025-11-25T21:24:01,22,0,0,0,,,
2025-11-25T21:26:04,22,0,0,0,,,
2025-11-25T21:28:01,22,0,0,0,,,
2025-11-25T21:30:17,22,0,0,0,,,
2025-11-25T21:32:01,22,0,0,0,,,
2025-11-25T21:34:01,16,0,0,6,,,
2025-11-25T21:36:07,16,0,0,0,,,
2025-11-25T21:37:29,16,0,0,0,,,
2025-11-25T21:38:03,16,0,0,0,,,
2025-11-25T21:40:12,16,0,0,0,,,
2025-11-25T21:42:05,16,0,0,0,,,
2025-11-25T21:44:01,16,0,0,0,,,
2025-11-25T21:46:03,16,0,0,0,,,
2025-11-25T21:48:02,16,0,0,0,,,
2025-11-25T21:50:15,8,0,0,8,,,
2025-11-25T21:52:03,8,0,0,0,,,
2025-11-25T21:54:02,8,0,0,0,,,
2025-11-25T21:56:04,8,0,0,0,,,
2025-11-25T21:58:04,8,0,0,0,,,
2025-11-25T22:00:46,9,1,0,0,,,
2025-11-25T22:02:01,9,0,0,0,,,
2025-11-25T22:04:02,6,0,0,3,,,
2025-11-25T22:04:37,6,0,0,0,,,
2025-11-25T22:06:01,6,0,0,0,,,
2025-11-25T22:08:04,6,0,0,0,,,
2025-11-25T22:10:05,6,0,0,0,,,
2025-11-25T22:12:06,6,0,0,0,,,
2025-11-25T22:14:04,6,0,0,0,,,
2025-11-25T22:16:04,6,0,0,0,,,
2025-11-25T22:18:03,6,0,0,0,,,
2025-11-25T22:20:06,6,0,0,0,,,
2025-11-25T22:22:03,6,0,0,0,,,
2025-11-25T22:24:05,6,0,0,0,,,
2025-11-25T22:26:01,6,0,0,0,,,
2025-11-25T22:28:02,6,0,0,0,,,
2025-11-25T22:30:04,6,0,0,0,,,
2025-11-25T22:32:01,6,0,0,0,,,
2025-11-25T22:34:02,3,0,0,3,,,
2025-11-25T22:34:45,3,0,0,0,,,
2025-11-25T22:36:06,3,0,0,0,,,
2025-11-25T22:38:03,3,0,0,0,,,
2025-11-25T22:40:06,3,0,0,0,,,
2025-11-25T22:42:05,3,0,0,0,,,
2025-11-25T22:44:02,3,0,0,0,,,
2025-11-25T22:46:02,3,0,0,0,,,
2025-11-25T22:48:07,2,0,0,1,,,
2025-11-25T22:50:03,2,0,0,0,,,
2025-11-25T22:52:03,2,0,0,0,,,
2025-11-25T22:54:04,2,0,0,0,,,
2025-11-25T22:56:03,2,0,0,0,,,
2025-11-25T22:58:03,2,0,0,0,,,
2025-11-25T23:00:27,2,0,0,0,,,
2025-11-25T23:02:03,2,0,0,0,,,
2025-11-25T23:04:04,2,0,0,0,,,
2025-11-25T23:04:35,2,0,0,0,,,
2025-11-25T23:06:01,2,0,0,0,,,
2025-11-25T23:08:04,2,0,0,0,,,
2025-11-25T23:10:11,2,0,0,0,,,
2025-11-25T23:12:04,2,0,0,0,,,
2025-11-25T23:14:01,2,0,0,0,,,
2025-11-25T23:16:04,2,0,0,0,,,
2025-11-25T23:18:03,2,0,0,0,,,
2025-11-25T23:20:05,2,0,0,0,,,
2025-11-25T23:22:01,2,0,0,0,,,
2025-11-25T23:24:03,2,0,0,0,,,
2025-11-25T23:26:02,2,0,0,0,,,
2025-11-25T23:28:03,2,0,0,0,,,
2025-11-25T23:30:24,2,0,0,0,,,
2025-11-25T23:32:03,2,0,0,0,,,
2025-11-25T23:34:01,2,0,0,0,,,
2025-11-25T23:36:02,2,0,0,0,,,
2025-11-25T23:36:50,2,0,0,0,,,
2025-11-25T23:38:02,2,0,0,0,,,
2025-11-25T23:40:19,2,0,0,0,,,
2025-11-25T23:42:03,2,0,0,0,,,
2025-11-25T23:44:02,2,0,0,0,,,
2025-11-25T23:46:02,2,0,0,0,,,
2025-11-25T23:48:02,1,0,0,1,,,
2025-11-25T23:50:12,1,0,0,0,,,
2025-11-25T23:52:01,1,0,0,0,,,
2025-11-25T23:54:02,1,0,0,0,,,
2025-11-25T23:54:44,1,0,0,0,,,
2025-11-25T23:56:04,1,0,0,0,,,
2025-11-25T23:56:21,1,0,0,0,,,
2025-11-26T00:06:05,0,0,0,1,,,
2025-11-26T00:08:04,0,0,0,0,,,
2025-11-26T00:10:08,0,0,0,0,,,
2025-11-26T00:12:03,0,0,0,0,,,
2025-11-26T00:14:01,0,0,0,0,,,
2025-11-26T00:16:03,0,0,0,0,,,
2025-11-26T00:18:04,0,0,0,0,,,
2025-11-26T00:20:13,0,0,0,0,,,
2025-11-26T00:22:01,0,0,0,0,,,
2025-11-26T00:24:01,0,0,0,0,,,
2025-11-26T06:04:32,0,0,0,0,,,
2025-11-26T06:36:55,3,3,0,0,,,
2025-11-26T07:06:02,3,0,0,0,,,
2025-11-26T07:43:45,3,0,0,0,,,
2025-11-26T08:04:46,4,1,0,0,,,
2025-11-26T08:34:55,3,0,0,1,,,
2025-11-26T09:05:50,4,1,0,0,,,
